Update Date and Time (ISO),Update Duration (ms),Reading Date and Time (ISO),Air pressure (mb),Air temperature (C),Sea temperature (C),Tide height (m),Visibility (nm),Wind direction (deg),Wind gust speed (kn),Wind speed (kn)
2007-08-22T08:03:43,672,2007-08-22T07:55:00,1014.00,16.40,17.90,3.60,16.00,0.00,28.30,21.90
2007-08-22T08:04:43,672,2007-08-22T07:55:00,1014.00,16.40,17.90,3.60,16.00,0.00,28.30,21.90
2007-08-22T08:05:43,688,2007-08-22T07:55:00,1014.00,16.40,17.90,3.60,16.00,0.00,28.30,21.90
2007-08-22T08:06:43,672,2007-08-22T07:55:00,1014.00,16.40,17.90,3.60,16.00,0.00,28.30,21.90
2007-08-22T08:07:43,672,2007-08-22T08:05:00,1014.00,16.30,17.90,3.50,16.00,359.00,29.10,24.00
2007-08-22T08:08:43,687,2007-08-22T08:05:00,1014.00,16.30,17.90,3.50,16.00,359.00,29.10,24.00
2007-08-22T08:09:43,687,2007-08-22T08:05:00,1014.00,16.30,17.90,3.50,16.00,359.00,29.10,24.00
2007-08-22T08:10:43,687,2007-08-22T08:05:00,1014.00,16.30,17.90,3.50,16.00,359.00,29.10,24.00
2007-08-22T08:11:43,672,2007-08-22T08:05:00,1014.00,16.30,17.90,3.50,16.00,359.00,29.10,24.00
2007-08-22T08:12:43,688,2007-08-22T08:10:00,1014.00,16.30,17.90,3.50,18.00,354.00,29.60,23.70
2007-08-22T08:13:43,672,2007-08-22T08:10:00,1014.00,16.30,17.90,3.50,18.00,354.00,29.60,23.70
2007-08-22T08:14:43,671,2007-08-22T08:10:00,1014.00,16.30,17.90,3.50,18.00,354.00,29.60,23.70
2007-08-22T08:15:43,672,2007-08-22T08:10:00,1014.00,16.30,17.90,3.50,18.00,354.00,29.60,23.70
2007-08-22T08:16:43,687,2007-08-22T08:10:00,1014.00,16.30,17.90,3.50,18.00,354.00,29.60,23.70
2007-08-22T08:17:43,672,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:18:43,672,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:19:43,672,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:20:43,688,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:21:43,687,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:22:43,672,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:23:43,687,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:24:43,672,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:25:43,688,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:26:43,688,2007-08-22T08:15:00,1014.00,16.30,17.90,3.50,22.00,356.00,32.90,23.80
2007-08-22T08:27:43,687,2007-08-22T08:20:00,1014.00,16.40,17.90,3.40,16.00,357.00,28.20,23.50
2007-08-22T08:28:43,672,2007-08-22T08:20:00,1014.00,16.40,17.90,3.40,16.00,357.00,28.20,23.50
2007-08-22T08:29:43,687,2007-08-22T08:20:00,1014.00,16.40,17.90,3.40,16.00,357.00,28.20,23.50
2007-08-22T08:30:43,687,2007-08-22T08:20:00,1014.00,16.40,17.90,3.40,16.00,357.00,28.20,23.50
2007-08-22T08:31:43,688,2007-08-22T08:20:00,1014.00,16.40,17.90,3.40,16.00,357.00,28.20,23.50
2007-08-22T08:32:43,688,2007-08-22T08:25:00,1014.00,16.40,17.90,3.40,15.00,358.00,29.70,24.80
2007-08-22T08:33:43,688,2007-08-22T08:25:00,1014.00,16.40,17.90,3.40,15.00,358.00,29.70,24.80
2007-08-22T08:34:43,687,2007-08-22T08:25:00,1014.00,16.40,17.90,3.40,15.00,358.00,29.70,24.80
2007-08-22T08:35:43,687,2007-08-22T08:25:00,1014.00,16.40,17.90,3.40,15.00,358.00,29.70,24.80
2007-08-22T08:36:43,687,2007-08-22T08:25:00,1014.00,16.40,17.90,3.40,15.00,358.00,29.70,24.80
2007-08-22T08:37:43,688,2007-08-22T08:30:00,1014.00,16.40,17.90,3.40,16.00,356.00,28.10,23.50
2007-08-22T08:38:43,688,2007-08-22T08:30:00,1014.00,16.40,17.90,3.40,16.00,356.00,28.10,23.50
2007-08-22T08:39:43,688,2007-08-22T08:30:00,1014.00,16.40,17.90,3.40,16.00,356.00,28.10,23.50
2007-08-22T08:40:43,688,2007-08-22T08:30:00,1014.00,16.40,17.90,3.40,16.00,356.00,28.10,23.50
2007-08-22T08:41:43,687,2007-08-22T08:30:00,1014.00,16.40,17.90,3.40,16.00,356.00,28.10,23.50
2007-08-22T08:42:43,672,2007-08-22T08:35:00,1014.00,16.30,17.90,3.30,15.00,359.00,29.50,24.20
2007-08-22T08:43:43,687,2007-08-22T08:35:00,1014.00,16.30,17.90,3.30,15.00,359.00,29.50,24.20
2007-08-22T08:44:43,688,2007-08-22T08:35:00,1014.00,16.30,17.90,3.30,15.00,359.00,29.50,24.20
2007-08-22T08:45:43,688,2007-08-22T08:35:00,1014.00,16.30,17.90,3.30,15.00,359.00,29.50,24.20
2007-08-22T08:46:43,672,2007-08-22T08:35:00,1014.00,16.30,17.90,3.30,15.00,359.00,29.50,24.20
2007-08-22T08:47:43,687,2007-08-22T08:40:00,1014.00,16.40,17.90,3.30,16.00,357.00,27.40,22.60
2007-08-22T08:48:43,687,2007-08-22T08:40:00,1014.00,16.40,17.90,3.30,16.00,357.00,27.40,22.60
2007-08-22T08:49:43,687,2007-08-22T08:40:00,1014.00,16.40,17.90,3.30,16.00,357.00,27.40,22.60
2007-08-22T08:50:43,688,2007-08-22T08:40:00,1014.00,16.40,17.90,3.30,16.00,357.00,27.40,22.60
2007-08-22T08:51:43,688,2007-08-22T08:40:00,1014.00,16.40,17.90,3.30,16.00,357.00,27.40,22.60
2007-08-22T08:52:43,688,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:53:43,688,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:54:43,687,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:55:43,687,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:56:43,687,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:57:43,688,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:58:43,1016,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T08:59:43,688,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T09:00:43,687,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T09:01:43,687,2007-08-22T08:50:00,1014.00,16.30,17.90,3.20,15.00,356.00,31.70,24.50
2007-08-22T09:02:43,687,2007-08-22T08:55:00,1014.00,16.50,17.90,3.10,16.00,359.00,28.50,22.10
2007-08-22T09:03:43,688,2007-08-22T08:55:00,1014.00,16.50,17.90,3.10,16.00,359.00,28.50,22.10
2007-08-22T09:04:43,688,2007-08-22T08:55:00,1014.00,16.50,17.90,3.10,16.00,359.00,28.50,22.10
2007-08-22T09:05:43,688,2007-08-22T08:55:00,1014.00,16.50,17.90,3.10,16.00,359.00,28.50,22.10
2007-08-22T09:06:43,704,2007-08-22T08:55:00,1014.00,16.50,17.90,3.10,16.00,359.00,28.50,22.10
2007-08-22T09:07:43,687,2007-08-22T09:00:00,1014.00,16.50,17.90,3.10,14.00,355.00,26.20,20.90
2007-08-22T09:08:43,703,2007-08-22T09:00:00,1014.00,16.50,17.90,3.10,14.00,355.00,26.20,20.90
2007-08-22T09:09:43,984,2007-08-22T09:00:00,1014.00,16.50,17.90,3.10,14.00,355.00,26.20,20.90
2007-08-22T09:10:43,688,2007-08-22T09:00:00,1014.00,16.50,17.90,3.10,14.00,355.00,26.20,20.90
2007-08-22T09:11:43,688,2007-08-22T09:00:00,1014.00,16.50,17.90,3.10,14.00,355.00,26.20,20.90
2007-08-22T09:12:43,703,2007-08-22T09:05:00,1014.00,16.50,17.90,3.10,18.00,359.00,30.50,22.90
2007-08-22T09:13:43,687,2007-08-22T09:05:00,1014.00,16.50,17.90,3.10,18.00,359.00,30.50,22.90
2007-08-22T09:14:43,687,2007-08-22T09:05:00,1014.00,16.50,17.90,3.10,18.00,359.00,30.50,22.90
2007-08-22T09:15:43,687,2007-08-22T09:05:00,1014.00,16.50,17.90,3.10,18.00,359.00,30.50,22.90
2007-08-22T09:16:43,687,2007-08-22T09:05:00,1014.00,16.50,17.90,3.10,18.00,359.00,30.50,22.90
2007-08-22T09:17:43,688,2007-08-22T09:10:00,1014.00,16.40,17.80,3.00,16.00,358.00,30.80,24.20
2007-08-22T09:18:43,688,2007-08-22T09:10:00,1014.00,16.40,17.80,3.00,16.00,358.00,30.80,24.20
2007-08-22T09:19:43,688,2007-08-22T09:10:00,1014.00,16.40,17.80,3.00,16.00,358.00,30.80,24.20
2007-08-22T09:20:43,687,2007-08-22T09:10:00,1014.00,16.40,17.80,3.00,16.00,358.00,30.80,24.20
2007-08-22T09:21:43,687,2007-08-22T09:10:00,1014.00,16.40,17.80,3.00,16.00,358.00,30.80,24.20
2007-08-22T09:22:43,687,2007-08-22T09:20:00,1014.00,16.40,17.80,3.00,16.00,359.00,27.50,23.50
2007-08-22T09:23:43,688,2007-08-22T09:20:00,1014.00,16.40,17.80,3.00,16.00,359.00,27.50,23.50
2007-08-22T09:24:43,688,2007-08-22T09:20:00,1014.00,16.40,17.80,3.00,16.00,359.00,27.50,23.50
2007-08-22T09:25:43,688,2007-08-22T09:20:00,1014.00,16.40,17.80,3.00,16.00,359.00,27.50,23.50
2007-08-22T09:26:43,704,2007-08-22T09:20:00,1014.00,16.40,17.80,3.00,16.00,359.00,27.50,23.50
2007-08-22T09:27:43,703,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:28:43,687,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:29:43,687,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:30:43,688,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:31:43,688,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:32:43,688,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:33:43,687,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:34:43,703,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:35:43,703,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:36:43,703,2007-08-22T09:25:00,1014.00,16.50,17.80,2.90,18.00,359.00,31.30,24.80
2007-08-22T09:37:43,703,2007-08-22T09:30:00,1014.00,16.60,17.80,2.90,18.00,359.00,31.30,25.50
2007-08-22T09:38:43,703,2007-08-22T09:30:00,1014.00,16.60,17.80,2.90,18.00,359.00,31.30,25.50
2007-08-22T09:39:43,704,2007-08-22T09:30:00,1014.00,16.60,17.80,2.90,18.00,359.00,31.30,25.50
2007-08-22T09:40:43,703,2007-08-22T09:30:00,1014.00,16.60,17.80,2.90,18.00,359.00,31.30,25.50
2007-08-22T09:41:43,703,2007-08-22T09:30:00,1014.00,16.60,17.80,2.90,18.00,359.00,31.30,25.50
2007-08-22T09:42:43,687,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:43:43,688,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:44:43,688,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:45:43,688,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:46:43,687,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:47:43,703,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:48:43,687,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:49:43,703,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:50:43,688,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:51:43,703,2007-08-22T09:40:00,1014.00,16.70,17.80,2.80,18.00,1.00,34.60,24.20
2007-08-22T09:52:43,704,2007-08-22T09:45:00,1014.00,16.80,17.80,2.80,18.00,4.00,29.80,22.60
2007-08-22T09:53:43,703,2007-08-22T09:45:00,1014.00,16.80,17.80,2.80,18.00,4.00,29.80,22.60
2007-08-22T09:54:43,687,2007-08-22T09:45:00,1014.00,16.80,17.80,2.80,18.00,4.00,29.80,22.60
2007-08-22T09:55:43,703,2007-08-22T09:45:00,1014.00,16.80,17.80,2.80,18.00,4.00,29.80,22.60
2007-08-22T09:56:43,688,2007-08-22T09:45:00,1014.00,16.80,17.80,2.80,18.00,4.00,29.80,22.60
2007-08-22T09:57:43,703,2007-08-22T09:50:00,1014.00,16.70,17.90,2.70,20.00,1.00,27.50,22.10
2007-08-22T09:58:43,688,2007-08-22T09:50:00,1014.00,16.70,17.90,2.70,20.00,1.00,27.50,22.10
2007-08-22T09:59:43,703,2007-08-22T09:50:00,1014.00,16.70,17.90,2.70,20.00,1.00,27.50,22.10
2007-08-22T10:00:43,687,2007-08-22T09:50:00,1014.00,16.70,17.90,2.70,20.00,1.00,27.50,22.10
2007-08-22T10:01:43,734,2007-08-22T09:50:00,1014.00,16.70,17.90,2.70,20.00,1.00,27.50,22.10
2007-08-22T10:02:43,703,2007-08-22T09:55:00,1014.00,16.90,17.80,2.70,20.00,4.00,26.60,22.20
2007-08-22T10:03:43,688,2007-08-22T09:55:00,1014.00,16.90,17.80,2.70,20.00,4.00,26.60,22.20
2007-08-22T10:04:43,703,2007-08-22T09:55:00,1014.00,16.90,17.80,2.70,20.00,4.00,26.60,22.20
2007-08-22T10:05:43,688,2007-08-22T09:55:00,1014.00,16.90,17.80,2.70,20.00,4.00,26.60,22.20
2007-08-22T10:06:43,703,2007-08-22T09:55:00,1014.00,16.90,17.80,2.70,20.00,4.00,26.60,22.20
2007-08-22T10:07:43,687,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:08:43,719,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:09:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:10:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:11:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:12:43,704,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:13:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:14:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:15:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:16:43,703,2007-08-22T10:05:00,1014.00,16.90,17.90,2.70,20.00,358.00,27.00,24.20
2007-08-22T10:17:43,703,2007-08-22T10:10:00,1014.00,16.80,17.90,2.60,18.00,1.00,30.30,22.80
2007-08-22T10:18:43,704,2007-08-22T10:10:00,1014.00,16.80,17.90,2.60,18.00,1.00,30.30,22.80
2007-08-22T10:19:43,703,2007-08-22T10:10:00,1014.00,16.80,17.90,2.60,18.00,1.00,30.30,22.80
2007-08-22T10:20:43,703,2007-08-22T10:10:00,1014.00,16.80,17.90,2.60,18.00,1.00,30.30,22.80
2007-08-22T10:21:43,703,2007-08-22T10:10:00,1014.00,16.80,17.90,2.60,18.00,1.00,30.30,22.80
2007-08-22T10:22:43,703,2007-08-22T10:15:00,1015.00,16.80,17.90,2.60,18.00,357.00,29.50,23.80
2007-08-22T10:23:43,688,2007-08-22T10:15:00,1015.00,16.80,17.90,2.60,18.00,357.00,29.50,23.80
2007-08-22T10:24:43,688,2007-08-22T10:15:00,1015.00,16.80,17.90,2.60,18.00,357.00,29.50,23.80
2007-08-22T10:25:43,688,2007-08-22T10:15:00,1015.00,16.80,17.90,2.60,18.00,357.00,29.50,23.80
2007-08-22T10:26:43,703,2007-08-22T10:15:00,1015.00,16.80,17.90,2.60,18.00,357.00,29.50,23.80
2007-08-22T10:27:43,703,2007-08-22T10:20:00,1015.00,16.80,17.90,2.60,20.00,357.00,29.40,23.70
2007-08-22T10:28:43,703,2007-08-22T10:20:00,1015.00,16.80,17.90,2.60,20.00,357.00,29.40,23.70
2007-08-22T10:29:43,703,2007-08-22T10:20:00,1015.00,16.80,17.90,2.60,20.00,357.00,29.40,23.70
2007-08-22T10:30:43,703,2007-08-22T10:20:00,1015.00,16.80,17.90,2.60,20.00,357.00,29.40,23.70
2007-08-22T10:31:43,704,2007-08-22T10:20:00,1015.00,16.80,17.90,2.60,20.00,357.00,29.40,23.70
2007-08-22T10:32:43,703,2007-08-22T10:25:00,1014.00,16.90,17.90,2.60,18.00,357.00,29.10,24.40
2007-08-22T10:33:43,703,2007-08-22T10:25:00,1014.00,16.90,17.90,2.60,18.00,357.00,29.10,24.40
2007-08-22T10:34:43,703,2007-08-22T10:25:00,1014.00,16.90,17.90,2.60,18.00,357.00,29.10,24.40
2007-08-22T10:35:43,703,2007-08-22T10:25:00,1014.00,16.90,17.90,2.60,18.00,357.00,29.10,24.40
2007-08-22T10:36:43,766,2007-08-22T10:25:00,1014.00,16.90,17.90,2.60,18.00,357.00,29.10,24.40
2007-08-22T10:37:43,703,2007-08-22T10:30:00,1015.00,16.90,17.90,2.60,18.00,359.00,29.90,23.80
2007-08-22T10:38:43,704,2007-08-22T10:30:00,1015.00,16.90,17.90,2.60,18.00,359.00,29.90,23.80
2007-08-22T10:39:43,703,2007-08-22T10:30:00,1015.00,16.90,17.90,2.60,18.00,359.00,29.90,23.80
2007-08-22T10:40:43,703,2007-08-22T10:30:00,1015.00,16.90,17.90,2.60,18.00,359.00,29.90,23.80
2007-08-22T10:41:43,703,2007-08-22T10:30:00,1015.00,16.90,17.90,2.60,18.00,359.00,29.90,23.80
2007-08-22T10:42:43,703,2007-08-22T10:35:00,1015.00,16.90,17.90,2.60,16.00,4.00,28.90,22.60
2007-08-22T10:43:43,703,2007-08-22T10:35:00,1015.00,16.90,17.90,2.60,16.00,4.00,28.90,22.60
2007-08-22T10:44:43,703,2007-08-22T10:35:00,1015.00,16.90,17.90,2.60,16.00,4.00,28.90,22.60
2007-08-22T10:45:43,704,2007-08-22T10:35:00,1015.00,16.90,17.90,2.60,16.00,4.00,28.90,22.60
2007-08-22T10:46:43,718,2007-08-22T10:35:00,1015.00,16.90,17.90,2.60,16.00,4.00,28.90,22.60
2007-08-22T10:47:43,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:48:43,719,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:49:43,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:50:43,719,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:51:43,704,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:52:43,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:53:43,718,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:54:44,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:55:44,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:56:44,703,2007-08-22T10:45:00,1015.00,16.90,17.90,2.60,18.00,3.00,26.00,22.30
2007-08-22T10:57:44,719,2007-08-22T10:50:00,1015.00,16.90,17.80,2.60,18.00,358.00,26.50,20.80
2007-08-22T10:58:44,704,2007-08-22T10:50:00,1015.00,16.90,17.80,2.60,18.00,358.00,26.50,20.80
2007-08-22T10:59:44,718,2007-08-22T10:50:00,1015.00,16.90,17.80,2.60,18.00,358.00,26.50,20.80
2007-08-22T11:00:44,719,2007-08-22T10:50:00,1015.00,16.90,17.80,2.60,18.00,358.00,26.50,20.80
2007-08-22T11:01:44,703,2007-08-22T10:50:00,1015.00,16.90,17.80,2.60,18.00,358.00,26.50,20.80
2007-08-22T11:02:44,719,2007-08-22T10:55:00,1015.00,16.90,17.80,2.60,20.00,357.00,28.30,21.80
2007-08-22T11:03:44,703,2007-08-22T10:55:00,1015.00,16.90,17.80,2.60,20.00,357.00,28.30,21.80
2007-08-22T11:04:44,719,2007-08-22T10:55:00,1015.00,16.90,17.80,2.60,20.00,357.00,28.30,21.80
2007-08-22T11:05:44,718,2007-08-22T10:55:00,1015.00,16.90,17.80,2.60,20.00,357.00,28.30,21.80
2007-08-22T11:06:44,703,2007-08-22T10:55:00,1015.00,16.90,17.80,2.60,20.00,357.00,28.30,21.80
2007-08-22T11:07:44,1000,2007-08-22T11:00:00,1015.00,17.00,17.80,2.60,20.00,357.00,28.30,23.70
2007-08-22T11:08:44,703,2007-08-22T11:00:00,1015.00,17.00,17.80,2.60,20.00,357.00,28.30,23.70
2007-08-22T11:09:44,703,2007-08-22T11:00:00,1015.00,17.00,17.80,2.60,20.00,357.00,28.30,23.70
2007-08-22T11:10:44,703,2007-08-22T11:00:00,1015.00,17.00,17.80,2.60,20.00,357.00,28.30,23.70
2007-08-22T11:11:44,1000,2007-08-22T11:00:00,1015.00,17.00,17.80,2.60,20.00,357.00,28.30,23.70
2007-08-22T11:12:44,703,2007-08-22T11:05:00,1015.00,17.00,17.80,2.60,16.00,4.00,28.80,22.10
2007-08-22T11:13:44,828,2007-08-22T11:05:00,1015.00,17.00,17.80,2.60,16.00,4.00,28.80,22.10
2007-08-22T11:14:44,703,2007-08-22T11:05:00,1015.00,17.00,17.80,2.60,16.00,4.00,28.80,22.10
2007-08-22T11:15:44,703,2007-08-22T11:05:00,1015.00,17.00,17.80,2.60,16.00,4.00,28.80,22.10
2007-08-22T11:16:44,703,2007-08-22T11:05:00,1015.00,17.00,17.80,2.60,16.00,4.00,28.80,22.10
2007-08-22T11:17:44,797,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:18:44,718,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:19:44,703,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:20:44,719,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:21:44,719,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:22:44,719,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:23:44,719,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:24:44,719,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:25:44,718,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:26:44,718,2007-08-22T11:15:00,1015.00,17.00,17.80,2.60,16.00,5.00,31.50,22.40
2007-08-22T11:27:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:28:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:29:44,703,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:30:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:31:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:32:44,703,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:33:44,1015,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:34:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:35:44,703,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:36:44,719,2007-08-22T11:25:00,1015.00,17.00,17.80,2.60,16.00,359.00,26.10,22.40
2007-08-22T11:37:44,704,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:38:44,718,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:39:44,703,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:40:44,719,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:41:44,719,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:42:44,719,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:43:44,719,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:44:44,704,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:45:44,703,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:46:44,719,2007-08-22T11:35:00,1015.00,16.90,17.80,2.60,18.00,360.00,26.10,23.00
2007-08-22T11:47:44,719,2007-08-22T11:40:00,1015.00,16.90,17.80,2.60,18.00,3.00,29.40,22.70
2007-08-22T11:48:44,703,2007-08-22T11:40:00,1015.00,16.90,17.80,2.60,18.00,3.00,29.40,22.70
2007-08-22T11:49:44,719,2007-08-22T11:40:00,1015.00,16.90,17.80,2.60,18.00,3.00,29.40,22.70
